"",NSEGRATE,RANKINGSIZE,WEITGHT,WINDIFF,PK,ACURACY,PRECISION,RECALL,F1
1.000,11,true,0.640279,0.490423,0.505785,0.488040,1.000000,0.637921
0.500,15,true,0.473787,0.428859,0.594510,0.566292,0.581178,0.555458
