#Terms:2097
#Topics:50
cancelamento,0.0,2.6023525961910393E-125,2.671706046349921E-82,3.641856769856377E-39,0.0,0.0,2.329127840376379E-46,4.743115753871453E-134,0.003936502186875774,0.0,0.0,1.783964805669127E-68,5.1519213164883005E-174,3.169249969902884E-48,2.3110225789280318E-104,4.599849668850256E-107,7.415835671955967E-105,8.003093058375366E-51,4.222250208329521E-27,0.0,3.246722109784028E-48,7.856184796722247E-174,5.003628918218142E-205,0.0,1.6257233066386872E-171,0.0,0.0,3.1840637740695594E-70,2.6320294863356853E-126,1.6548537890205393E-125,5.745275042487806E-267,6.136072100646341E-30,1.0936876130291783E-72,9.313274651790282E-108,7.524438459650007E-40,5.99183256547662E-104,0.0010455653521579242,1.180972824464385E-87,0.0,1.0365644183229208E-47,2.2383059441378878E-5,6.380087828754326E-137,0.005123084893266581,8.697324890673425E-134,5.674887992833632E-4,5.1722262208331855E-17,3.070473275736724E-186,5.746313539887885E-134,0.0,1.900089881495437E-50,
pretende,2.1041385449820973E-135,1.5731120253906652E-71,3.8418870043376987E-104,8.568755903763016E-93,7.847291256483758E-104,9.14495478609192E-90,1.7432988770169462E-71,6.462825769434994E-179,6.206581516538521E-110,0.0,0.0,3.8114923386885252E-84,1.2123591630578162E-147,8.847248062223026E-88,2.522801237155005E-15,4.9499057846031994E-123,1.2115501192689988E-118,7.30403078785042E-46,1.6331648464816097E-52,0.0,1.0264085449633121E-68,0.010485268674610042,1.2135444004336346E-113,2.092588341671508E-145,2.286140011484558E-186,1.409868143440962E-70,3.813447854341604E-189,2.6903034962918875E-39,1.6082465322941567E-52,2.5354702240243584E-54,8.427595522076269E-182,2.1836949668538707E-53,1.933254807610981E-172,2.1096842473457366E-123,5.549173657767602E-111,3.9507116945364754E-84,1.8856227289442037E-19,3.3089003946384076E-83,1.8885748136485467E-154,1.8993304277894845E-69,2.375037280748498E-19,2.502308543644929E-216,9.319404462037069E-37,6.21981516926208E-36,1.9464123670168713E-94,1.8686049086902584E-154,6.102640250871956E-110,0.0,2.382313455639165E-97,0.001539817254802754,
confeccionado,1.768726059946592E-38,8.588904231852371E-75,1.7008175268251525E-80,2.461214200014249E-56,0.0,0.0,2.114558780108113E-106,8.167223631561866E-130,0.0,0.0,0.0,3.398536657657822E-85,0.0,0.0,0.0,3.0674782878566642E-102,0.0,1.2466720612622776E-62,1.141537215615996E-22,0.0,2.652859625371154E-41,0.0,0.0,0.0,0.0,0.0,0.0,1.6363287914446856E-113,8.408775574726374E-4,0.0,0.0,7.467178402318289E-4,1.6241321173758043E-300,0.0,0.0,2.4053719758963742E-60,4.680714134302369E-44,0.0,9.615272838759956E-31,2.4260562883166847E-29,0.0,3.9776612700310995E-259,9.150834149348727E-263,0.0,0.0,4.311457112414287E-113,0.0,0.0,0.0,8.862966667451808E-78,
avançados,0.0,6.864823063139456E-135,4.296851217564456E-98,7.016288676927848E-38,0.0,1.634132979227245E-109,4.463571024031213E-91,5.0538139174046196E-163,3.3244316830096695E-164,0.0,1.7913930862688033E-170,1.012401964502978E-139,1.5881511117303244E-199,4.622807402130275E-232,4.4091437861622205E-55,6.312680527219247E-137,1.8352316052304766E-143,0.008959970609630934,6.424612733128856E-125,3.183711590298075E-240,5.603723778544969E-133,2.2763372422826084E-148,4.962674806855643E-54,0.0,4.608284255741044E-159,0.0,0.0,1.4377294498829536E-104,7.501319527598658E-76,1.7815853828557792E-36,0.0,1.3897139186654237E-70,0.011229805433493306,2.374344677224216E-187,4.139770134903509E-86,4.59335532184758E-134,1.0094278459251381E-167,2.1577033533506295E-134,0.0,4.3511169985699806E-116,1.8683495566593662E-76,1.955584480550319E-213,1.0724676351573802E-122,1.299965433879911E-219,1.3135814117062315E-106,0.0,4.658855136332404E-279,1.96808703556809E-196,2.1714286112998328E-131,0.0,
téc,1.306442954407385E-54,0.0,0.0,1.8146999870297517E-257,0.0,9.621979109141294E-50,0.0,4.5521221039328505E-23,0.0,0.0,0.0,0.0,0.0,0.0,4.20431042929975E-64,2.1099820725302486E-123,0.0056529281677042895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3233586919245903E-128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8043063723972424E-75,0.0,0.0,1.8471595097420908E-111,0.0,0.0,5.685834834151371E-94,0.0,1.670783528729994E-61,0.0,
ccts,8.168138500932394E-4,0.0,0.0,1.098323926754404E-51,0.0,0.0,3.6386170835905554E-129,0.0,8.16763358421161E-140,0.0,0.0,0.0,1.6184630040003024E-129,0.0,2.41729293281846E-55,2.8870957912193228E-52,4.295836084727297E-144,0.0,0.0,0.0,3.1821341606215437E-6,0.0013822934983655337,1.702848442503351E-58,0.0,1.36718216362697E-300,0.0,0.0,0.0,0.0,2.77444302762696E-52,0.0,0.0,0.0,1.4386890148411081E-66,0.0,0.0,0.0016405413973944055,0.0,0.0,1.959639530377203E-30,1.8655708387933642E-87,0.0,4.141332688250439E-62,5.357777961772492E-39,0.0,1.3590769549448759E-21,0.0,0.0,0.0,0.0,
competência,0.0,2.630555127451632E-147,1.4670996623779708E-129,0.0,0.0,0.0,1.3743979737076232E-108,0.0,0.0023679977506720486,0.0,0.0,6.483470065457897E-107,0.0,0.0,0.0,0.0,0.0,0.0,6.023218848651081E-22,0.0,6.257361400224364E-105,0.0,0.0,0.0,0.0,0.0,0.0,2.1560320127686887E-233,0.0,0.0,0.0,0.0014934356804636622,0.0,0.0,1.113098329069106E-33,7.253505967826612E-142,0.0,0.0,2.5186195608828376E-143,7.251274522551687E-105,1.9146537742721227E-35,0.0,1.803223438427714E-117,1.2199856417725438E-83,7.810410399885572E-4,0.0,0.0,1.6730387123303152E-216,0.0,0.0,
tel,1.0652127584286731E-163,1.1806235132068914E-184,1.838643725224874E-223,0.0,8.022946683603843E-216,9.932928169910783E-167,8.762710253018622E-276,8.222172860758564E-227,2.81686496420857E-250,1.0276005357230123E-156,0.0,0.0,0.0,9.829451313267606E-194,3.0625679306203753E-220,4.852396759217611E-137,1.878981578479051E-168,2.7058278337053065E-259,4.338510107527023E-230,0.0,0.0,0.0,0.0,0.0,3.820894725490002E-134,1.7474882304318857E-176,1.6462933409343926E-110,7.126583838973472E-229,6.23115273960676E-250,0.0,1.5872487489767726E-212,0.0,1.415177501815106E-158,5.927060261554343E-302,0.0,1.0976758071967074E-280,7.14859961408225E-163,2.3646915693903556E-184,2.3322664275966754E-243,1.2124420729688747E-198,0.0,4.615859159055985E-307,0.0,0.0,0.015620820799771232,0.0,6.004438356305244E-163,3.2867771804250167E-161,6.711220117183167E-217,0.0,
incluísse,0.0,2.080437734265483E-55,1.8025722990984113E-52,3.336064646132102E-30,2.2530757487406593E-129,9.930617963389601E-157,2.4112726180000584E-67,1.2230994049472853E-131,4.1144221992582843E-100,0.0,1.0487257421606937E-143,1.3909022863342294E-127,2.6638534146223566E-145,8.230998180799961E-129,2.754344529855469E-53,1.4941058649541424E-110,6.504501098988493E-111,5.175062133199205E-23,5.011337214008165E-66,0.0,7.114803791587493E-79,1.8439323069682113E-97,2.198546069616E-37,3.0804852920061974E-137,1.2684127489731851E-121,0.0,0.0,1.929977420407434E-67,0.021862816494288572,1.9732077338997E-59,1.8951266492918767E-262,1.3951114296526255E-87,2.842313559619787E-125,1.7469488130350973E-243,3.776259732295441E-42,8.63107041786032E-94,3.0817808401100202E-30,0.0,0.0,2.2804672924914043E-59,1.2496993947811954E-131,1.330142022389109E-172,9.528748907748715E-90,3.868750730998873E-83,2.2390329352732714E-107,1.3280418640149179E-108,2.3739104966366454E-145,0.0,1.1815784063439203E-127,1.6063958484451028E-69,
tem,6.310472025136633E-91,1.642967134333287E-28,4.683975443340387E-57,0.08079717758568031,9.775902641064012E-78,7.000546571435299E-106,2.513057713774897E-76,3.092436646309336E-100,6.75396281235974E-15,0.0,6.806978674185967E-102,3.794442394766819E-26,1.6575984822596986E-132,3.77145529237792E-111,6.489306085882311E-12,2.329540203603157E-70,2.0536098389590527E-68,1.0781801528581994E-32,5.098160997381153E-13,1.0245753791170026E-154,5.996775274803508E-62,1.1757836166383114E-21,2.7536748580938974E-7,9.854230896327412E-70,2.474690089299556E-103,0.0,5.3157E-320,5.15780450036224E-6,9.54195725968227E-55,1.3385907378929904E-12,2.020131102601841E-219,0.004999671644824049,2.778585295917037E-71,1.6188555634256913E-85,0.02212928771151598,9.45585610198068E-53,0.0022678647136117162,2.295055032814364E-45,2.1343441126946304E-114,5.421465534326149E-36,7.774793772329611E-24,1.3201576280767927E-110,4.548372489126447E-27,4.172752799489233E-67,2.9318251314803214E-51,5.13416144162814E-13,8.361662886015903E-97,1.7303104676847551E-138,1.7376888241034686E-79,4.863308703272193E-28,
