#Docs:3900
#Topics:10
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-020.txt,1.6476802876873642E-4,3.4450017917993315E-27,0.0,8.260703328805482E-133,1.9869090622686747E-19,2.6464449797169823E-123,2.8950608526733283E-4,5.010634100660517E-4,0.0,2.478982835751731E-38,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-021.txt,2.8936023287702724E-4,8.859902751429846E-4,3.8081477280824295E-4,2.3872359395986498E-54,2.796814516147799E-55,4.669523870079215E-25,0.0,6.019371112982686E-4,8.006879758332117E-23,3.256169696741424E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-022.txt,4.4629187569762214E-4,1.0538823874955188E-80,0.0,1.6477923247610692E-38,3.946571785587725E-4,0.0,6.135806769817641E-67,9.180179776508769E-38,7.982190135314488E-46,2.3261981988584505E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-023.txt,3.499173520857304E-159,1.4263325885489874E-62,2.0308020552194718E-100,4.431522523463296E-4,1.5941879172981014E-4,0.0,0.0,2.4464847388072228E-48,0.0,1.3113997968705777E-168,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-024.txt,9.260600114453697E-20,7.009204635107354E-88,0.0,5.90869669795106E-4,0.0,3.076441505866625E-79,0.0,8.863547288992711E-132,1.1589772722719089E-33,1.8169522640563393E-24,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-025.txt,7.604291989756901E-4,5.3006304952755545E-73,6.064816547237908E-61,3.276034719751765E-4,2.9439811007741536E-4,9.3347374042629E-74,4.006500436291971E-4,2.0852566293799645E-4,7.150237186459371E-18,2.0302576886962145E-20,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-026.txt,4.5104639461755394E-4,5.495892151263984E-9,0.0,1.0308083380847158E-54,0.0,0.0,0.0,8.231800775579562E-5,5.412661989265357E-36,6.5891047167803E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-027.txt,3.7532766075778237E-4,6.771686054993343E-4,0.0,3.6225795224465064E-4,3.014256202861048E-40,0.0,1.6209527698952236E-20,6.592874408994148E-67,1.3555260896587398E-98,3.744982793903951E-48,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-028.txt,4.320594809146883E-68,1.9653004794821489E-50,2.061517158853683E-5,1.004620933845306E-4,6.162284785892352E-98,1.33409239406585E-52,9.50689695175765E-8,1.3379562783155173E-56,8.503028351465895E-66,0.002092659890956441,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-029.txt,1.7339205695249244E-4,4.8122667168090323E-181,1.8115893917437147E-4,1.2548960415357933E-19,1.8802614720542133E-295,0.0,0.0,9.888088232636795E-4,2.799514436004504E-19,4.1820427775655456E-39,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-030.txt,3.391183749879673E-20,3.200339838071359E-4,1.9516797517669232E-4,4.842419398197938E-29,9.958051229453863E-52,3.384790807838381E-23,5.650283131859829E-65,0.0019780764073220546,5.412614204997551E-16,5.108537862174649E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-031.txt,8.050545926894466E-6,2.178223301350245E-113,1.4040353295795513E-4,3.348411233122941E-17,5.00931291571414E-4,6.494305390114363E-23,3.920184273608539E-4,4.5496518099897903E-4,0.0010737737529546549,9.725968750527542E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-032.txt,0.0,0.0,0.0,1.8997898773546295E-47,0.0,0.0,0.0,0.0,0.0,2.950803328468298E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-033.txt,1.9267340502814314E-4,1.345740802368816E-60,8.500823710332362E-78,4.0449061648424016E-21,1.398110476253222E-59,0.0,1.1230201907203604E-65,1.288726986068896E-47,1.3884148190019202E-14,0.0014351818306654887,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-034.txt,2.880733354137327E-4,0.0,0.0,8.989949392216146E-49,0.0,0.0,1.7640665536948244E-4,4.0298869039409095E-12,5.522812760817681E-48,9.668263566867242E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-035.txt,1.2079504705619477E-6,1.9357773168425347E-33,0.0,1.6177214664070327E-67,0.0,0.0,0.0,1.8385314286252454E-21,5.298865056860774E-35,0.0022119253500798323,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-036.txt,7.040472546741163E-23,5.519058329032329E-66,5.1632039765307695E-6,1.3132682055734982E-52,2.0231421360007177E-92,2.6908501082204063E-52,0.0,1.8239708052308259E-25,3.739802949704306E-40,0.002208098809026909,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-037.txt,1.9646533847719193E-52,1.122720610002752E-55,4.239742060955367E-113,0.0010097704461226012,1.0663598785864512E-85,0.0,0.0,3.175862589964851E-4,1.6515699717279805E-8,7.411595821178186E-4,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-038.txt,4.665342537519302E-69,3.928949684424376E-63,3.4761617174387615E-4,7.89410882628995E-107,4.028280320918771E-68,1.1139203691165819E-76,4.146740995248196E-74,1.4906185640869279E-87,2.436545738371996E-18,0.002466386555932133,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-039.txt,8.742100160776461E-89,4.659382149196916E-37,0.0,0.0010340219221414357,4.951527459979392E-97,0.0,0.0,0.0,1.9049153039721272E-68,1.237239138259194E-51,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-040.txt,7.793601418532558E-18,6.620981361790626E-38,0.005930482578661134,4.883606419286229E-38,7.757393588983832E-28,1.9857554089735002E-64,0.0010101438606412354,2.823147468601798E-4,3.8526531467388324E-45,0.008011456598969537,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-041.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-042.txt,1.824509330201443E-46,1.3712406860607985E-95,5.798854751376978E-67,1.626717802284297E-159,8.767200353032597E-47,6.837725011169872E-36,0.002679483895707134,0.002454366214282445,5.398618314882504E-157,3.1261738951093027E-77,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-001.txt,1.4341462520064045E-93,2.222868464596098E-59,8.745729810674764E-7,1.1973243585068052E-113,5.160337725254027E-64,0.006338561043268018,2.8661768464438953E-114,1.5895490602704232E-92,2.833245570819578E-98,5.442094790280301E-87,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-002.txt,3.0983624456193377E-108,3.250731182322413E-69,7.700662804909869E-4,4.243616940479126E-68,0.00512162733363811,1.5733903554630911E-47,1.803281415843885E-95,1.209170102936716E-4,4.996952368748352E-93,1.8979441059433723E-82,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-003.txt,3.6291292319703736E-87,5.830526715083702E-103,0.0,0.0,3.329956678696002E-222,0.0,3.4268959057191686E-4,4.234239458714359E-68,0.0,8.462930798348636E-91,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-004.txt,1.0349452146615748E-34,2.8237114950212056E-119,0.0,0.0,6.0995434233642304E-80,0.0,8.180642477131068E-4,8.66204401955841E-4,0.0,4.106371326407609E-37,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-005.txt,2.809612061236794E-4,3.6280981332622905E-201,3.173500735077318E-267,0.0,3.8866728667848514E-25,2.1237386244229882E-12,6.18016807343772E-4,5.539802494570608E-4,0.0,7.565948328872522E-148,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-006.txt,5.091398899542845E-4,0.0,9.849019910831733E-26,1.374497311373471E-42,1.3152569763622574E-9,2.1023262303419904E-110,3.8848278392668626E-4,3.501161177516606E-5,3.0054893639874423E-152,3.881647233211814E-8,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-007.txt,1.430927421278786E-16,3.2636195921539065E-33,1.21357063217131E-6,0.0022668224570594497,7.710266026163975E-58,1.0285453367996724E-55,3.8941789597485844E-5,1.7127369691948743E-23,3.173410677964091E-56,0.0024057093127634035,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-008.txt,5.130685962189039E-40,4.889295910491996E-4,0.0,5.383998424063761E-178,7.39943574550552E-43,3.01653124286377E-75,3.394236159537009E-95,0.0,0.0,1.5674486404384963E-4,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-009.txt,3.2066633955164797E-71,7.527022148858974E-70,4.70073406810695E-178,7.207903133469767E-40,3.473590630119456E-4,0.0,1.135926113056501E-11,2.670005802718344E-4,3.9240038112427234E-90,5.933237681904561E-4,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-010.txt,6.356010193740465E-26,2.4898435160236956E-35,3.0377844972934522E-71,1.4490241228333473E-64,1.0302339802655812E-29,4.120284951344949E-8,0.0012152414103732234,2.0416848590986162E-4,1.5610249977668481E-28,0.01135836129008807,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-011.txt,4.612560000365117E-34,2.7982440958869148E-71,2.633234080591882E-139,1.5303548479472472E-26,4.314851179203346E-54,0.0,1.3626303849900262E-47,1.9181963313108806E-4,2.3388526787813E-40,0.001137104880410009,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-012.txt,4.3962885075487E-4,1.657796424876916E-9,1.7798960269580142E-53,1.01709554370532E-42,7.071639511498514E-97,1.3805418669017453E-31,7.013223178364207E-110,2.1221029985356033E-4,1.563174257766639E-12,0.010573599109806438,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-013.txt,1.617691092099636E-4,7.999896550559062E-43,0.0,6.780547817339073E-257,6.267580772007457E-4,0.0,4.4693387740009006E-40,7.407598115260448E-18,0.0,7.873794288173777E-55,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-014.txt,0.0011442706576611772,4.679707113233201E-7,7.218800491703038E-49,3.404097379823684E-4,8.268184112996964E-4,1.1202284386773823E-4,1.0133818768995139E-4,1.3801599654896053E-4,4.3428565015827346E-44,3.1926271349499577E-28,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-015.txt,9.739915058012803E-107,4.5098682867576445E-86,0.006089748816027513,1.2156774986178145E-89,1.3179492854582854E-101,5.0716210674928334E-67,7.024089538972538E-176,2.1874713533370783E-30,1.302500251283063E-87,1.6998326858937856E-107,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-016.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
01ª Reunião Ordinária CoC-CCS 16-10-08.doc.txt_seg-017.txt,3.990752408291716E-46,1.5505798613260785E-26,3.8222259196975336E-10,1.2875200394349892E-159,9.282882533946898E-46,2.7683136772493205E-4,0.0025413221158527934,0.002812603198149327,1.3195068318884135E-151,1.3441111706468697E-70,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-001.txt,8.900702950070535E-95,1.1220871399270044E-56,7.338763936762958E-7,1.4071813307301763E-114,8.335610352068116E-66,0.00633865257967514,7.752699755042246E-114,1.2574693748113219E-92,9.664465408384525E-98,8.41274760362063E-87,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-002.txt,8.805901309301472E-48,9.258995643922574E-66,7.3318513646958E-4,1.5654177060873985E-67,0.004891806892559955,1.13516759737564E-18,0.0016562046929554678,2.44555181204191E-41,1.803694535786976E-92,1.8355932685337757E-49,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-003.txt,4.696621388781025E-22,2.6606267603058196E-177,2.82441630598858E-248,0.0,1.231139038795462E-4,9.500749282748964E-6,3.4646373331178194E-4,6.081036250496668E-4,0.0,0.0,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-004.txt,3.315334479945484E-4,4.462894632903593E-4,2.889512394381837E-23,1.5435923188629495E-113,9.226014204419956E-14,5.702560129561511E-87,6.16461671713827E-4,0.0017406070070577217,3.6737789399540185E-86,4.162846009315129E-57,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-005.txt,5.091191625785084E-4,0.0,6.414516880982945E-27,1.5151032358778374E-44,9.40435698173463E-12,1.0946334367975097E-112,3.886742261228795E-4,3.4784033702261316E-5,1.3752242762977804E-152,3.927251220040624E-8,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-006.txt,1.5140086018157977E-4,0.0,0.0,1.4771762914336906E-4,0.0,0.0,0.0,0.0,2.694826332452409E-80,0.0,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-007.txt,1.641106552813731E-23,1.8852024217600805E-8,0.0,3.6146833367931697E-4,2.968411137303166E-45,0.0,4.477476789247501E-40,2.386399487160486E-53,6.221942080368767E-16,8.192700240044734E-4,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-008.txt,0.0,1.6643775551823542E-4,0.0,1.4771741744877654E-4,0.0,0.0,0.0,0.0,0.0,0.0,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-009.txt,1.469415669269596E-57,0.0,2.666064501682434E-35,4.431522523463296E-4,8.58244340691212E-113,0.0,0.0,0.0,0.0,1.22800914317E-313,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-010.txt,7.680359358708274E-4,8.392074747936212E-4,1.60589904768353E-46,3.490519823494833E-4,6.399172115276302E-4,5.3062851524825267E-104,2.701850009981003E-4,8.234354758390515E-21,3.811724339884336E-4,0.0012358964999949376,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-011.txt,1.627323851008178E-43,1.513304769776931E-46,1.2449548616751135E-133,7.054620969808179E-44,3.1608995731693895E-172,1.6364509745322651E-231,2.0118371083242537E-12,3.550992568019524E-4,7.481255287108563E-96,0.0020075112733448364,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-012.txt,1.0929810587106292E-4,6.414092368809764E-64,0.0,6.345465538114873E-29,7.582863397569008E-150,0.0,1.4271148373390754E-4,8.569040572611221E-69,0.0,5.944028814899521E-4,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-013.txt,2.498366949866527E-6,1.5803216624394461E-34,0.0,7.75367235795782E-17,2.517856697834509E-235,0.0,6.181889984378507E-4,1.891896946428653E-92,3.0705765026360777E-114,0.0014122101967226786,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-014.txt,4.8703361198542045E-48,3.213433885767013E-25,0.0,1.3246479450658584E-35,2.803703282311814E-4,3.514583207231691E-149,7.369290952857411E-10,1.883339783161605E-29,1.181917656020534E-76,0.0023962426910910006,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-015.txt,3.6798482160176144E-75,3.482851824528929E-42,1.764602576623806E-70,5.111117654726206E-4,1.184068908645232E-28,9.582241870888797E-144,0.0,2.7821197310221594E-49,1.0892603737859039E-56,0.007604210687763634,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-016.txt,2.958004992844234E-57,1.1368427982295469E-15,7.791508265595481E-13,7.908264001076724E-4,3.000848393881096E-36,2.1084779321978897E-51,1.2346330432102709E-30,3.559203537101521E-12,2.555155590201369E-15,0.00260354636214238,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-017.txt,2.0900284487551908E-18,7.22350186303127E-17,7.981570295015379E-121,1.6130518789237184E-4,4.623449349085407E-4,9.816325488753706E-188,2.2817242989368356E-71,2.0798338999051597E-74,1.857328545616154E-107,0.001919176543292187,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-018.txt,7.434642404588114E-5,6.55623545487708E-32,1.2265115105946682E-4,3.374175312011623E-4,1.0416704668791945E-5,4.752296591167082E-83,7.945680866322852E-32,1.5224440047295734E-26,5.363672708681314E-56,0.0024128377846923217,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-019.txt,2.9437940349485594E-17,1.3490798703580214E-52,4.669361744119631E-5,1.4949564838181785E-40,9.536119312542748E-67,5.843062112197938E-55,7.572162567027556E-70,5.139612460049412E-44,4.3899761114279396E-111,0.0021678514733858216,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-020.txt,8.153484980488933E-88,2.9537682434596368E-50,0.0,7.385870872438827E-4,0.0,0.0,0.0,0.0,2.480633704127624E-58,2.7526302706936265E-44,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-021.txt,7.871297774484857E-4,1.8069563687099797E-26,0.0,2.691302366879381E-47,3.2110536925856337E-4,3.4775285188286906E-197,1.6025437902883914E-79,5.6689692448927645E-36,8.57600702389066E-44,8.537860069515598E-4,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-022.txt,2.0695946951130074E-4,1.3084363819418818E-21,1.3986631355049215E-4,4.2714168731005514E-4,1.4757966335027347E-23,2.3315733779687537E-57,3.513425289170318E-37,7.180156590206437E-63,9.22496604003199E-16,0.00425250960175389,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-023.txt,1.0112476772731019E-76,3.241549904151236E-4,6.785696137673627E-5,2.4231910988107666E-4,2.7124669820511373E-70,2.9635035786106646E-52,1.1422997480631203E-4,4.5111245630557973E-4,2.582059262753051E-96,0.0030873731868004853,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-024.txt,1.8154264007240817E-4,4.380347980998643E-32,1.6065829459730466E-4,8.420359036783701E-4,2.3395960828203943E-4,0.0,7.719548223915506E-62,1.5972028102117515E-7,3.1713255066197335E-4,9.258729273219834E-4,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-025.txt,2.5697531303307785E-108,7.658772280594198E-85,0.006089748816027513,4.613658274267662E-90,6.717146941012806E-101,6.924290179895653E-67,1.997448768765642E-175,1.9610073734251276E-30,3.6711027296708606E-87,1.8247000939235764E-107,
02ª Reunião Extraordinária CoC-CCS 23-09-08.doc.txt_seg-026.txt,4.180911277228076E-46,1.5515014960574477E-26,6.564202801238153E-10,1.163335194051935E-159,2.8938950591605363E-44,2.7683118940852847E-4,0.002541322117467672,0.002812603195939474,8.068015655469449E-152,5.430794223355561E-71,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-001.txt,1.073209677065734E-81,6.432476576630827E-39,8.745735821708725E-7,1.666744445734633E-112,1.3345348188966048E-55,0.006338561042876944,1.700161829835859E-114,3.9630370774335896E-88,5.2542777830358784E-98,7.834681407539489E-87,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-002.txt,4.6568913116758374E-88,9.823000101568878E-42,7.455852393305214E-4,3.2289700497608736E-72,0.005625359912275683,8.811747013795791E-47,7.173440508233313E-100,1.2106461157964549E-4,5.3181010169765226E-96,4.533469493674796E-83,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-003.txt,4.51329428835958E-87,3.333029498358081E-104,0.0,0.0,7.025402036778102E-223,0.0,3.4268959057191686E-4,3.2145383856983915E-68,0.0,2.5418958997643176E-91,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-004.txt,7.63951695607674E-49,6.570125930099276E-121,0.0,0.0,1.0028910304474062E-238,2.776123763101181E-29,0.001256528498763695,6.1559830180714076E-58,0.0,1.7711954314367132E-63,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-005.txt,2.0014170795313585E-4,3.629816430556413E-93,1.050923475967279E-84,1.2650082818154412E-148,1.9713163015543377E-4,5.3179064998260245E-36,0.001347314721794546,5.410384870568218E-4,4.502212878486724E-158,8.87581487812278E-164,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-006.txt,0.0011727167444091481,1.965371488285314E-101,1.2855050128307218E-43,3.0841255573968094E-14,3.786104423944064E-4,3.050829176641478E-76,2.2638814174594105E-88,7.148730280489459E-4,5.348767747311114E-54,8.980673375155092E-6,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-007.txt,1.2805327455127412E-12,1.6918209993089988E-57,0.0,8.771836959195442E-42,0.0,0.0,0.0,7.480242551593216E-18,3.0918260543820216E-29,8.852409972926043E-4,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-008.txt,9.729867070982297E-6,7.88348193242453E-38,0.0,7.408874248053701E-4,9.580273921975945E-25,2.5150811322544383E-187,2.4104479795080635E-20,2.574998688549487E-30,2.0906898869686057E-4,6.496265117850214E-4,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-009.txt,1.803252063019541E-8,1.304505391793121E-90,1.8979087940639133E-4,1.2631781441607805E-10,1.996953650992599E-26,0.0,8.256144793544812E-15,8.401054008420082E-4,1.496806483577136E-28,1.3386406380907787E-5,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-010.txt,1.3449747609023585E-7,9.033069515615754E-34,1.883760711881728E-37,4.310121857340977E-4,2.217236455427195E-4,0.0,4.2156200032444E-4,1.1639636747659941E-14,0.0,9.17897033255646E-82,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-011.txt,4.608224099517335E-4,4.2612022491887376E-70,9.74424651169846E-5,3.4214868314630094E-4,2.0908998553576956E-36,5.661042800804386E-64,0.0,0.0,1.6852493059795585E-42,1.8121314833112073E-78,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-012.txt,1.537364513415601E-8,1.9164596874248068E-4,0.0,3.5199605855414506E-41,7.729326309416628E-4,3.699192819880577E-77,5.953360905486504E-109,5.659521899002294E-36,6.959040071090046E-66,9.167499783856292E-15,
02ª Reunião Ordinária CoC-CCS 13-12-08.doc.txt_seg-013.txt,2.460766279611367E-4,1.5256065593443633E-15,1.5214601819493615E-4,7.458684893897682E-63,2.935844256062851E-4,8.370828514758276E-8,7.792138849651457E-97,2.892112419112093E-50,4.266732749819647E-4,3.595128136835508E-4,
