#Docs:4035
#Topics:50
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-001.txt,0.004279693822301053,0.008416928899633665,3.7757570699767105E-17,0.0033478689749447785,1.7366161246075608E-4,0.004102412260803235,3.943740544609029E-13,1.109382176028016E-14,0.006721147474701168,1.0036218800724833E-31,0.004316806416567054,0.008365439115940471,0.009633590400378108,1.94029425433859E-16,0.0020838852149668028,2.628719516273816E-7,1.1053430804668354E-23,3.7030213435937394E-29,2.0789975650359966E-16,0.0020625874180814382,5.5725497185600094E-11,1.3845114670578606E-18,4.494704642195535E-32,2.2973875881351384E-15,0.0018379549118071358,1.7693417762177587E-21,4.2314283835389854E-11,1.1120028717856913E-6,0.018670245791293918,4.89612171644443E-16,3.0644489157058193E-6,0.007242112172661114,0.008620701060128463,0.005427216250125116,1.0222117648324171E-10,1.7807545425948641E-12,0.047855628511674304,0.08859757619897299,2.7683753589930403E-39,0.004205605557509691,2.3335515007940835E-31,8.37601783158547E-28,0.024316190525991457,1.582681671394035E-14,5.3906475677042994E-30,3.1011244161989983E-68,2.169906356684181E-62,5.962955938004784E-7,2.9279132803783153E-6,2.4142172983796194E-7,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-002.txt,0.003875400412209044,0.008025156528872585,6.365782728573891E-15,0.0036501405700764505,2.5677800510834256E-4,0.00405884560457387,1.7451404685902696E-13,2.2657811533285237E-15,0.0014679113812298427,1.664094774664816E-30,0.004327686416185422,0.008687849518263954,0.008415321219422636,4.2950334665544065E-16,0.0010364775543671967,3.283732377448704E-4,1.5903612009057866E-30,1.836187043582342E-27,1.435588116413705E-19,0.0017984796209805855,4.082974658523336E-12,1.111239683484985E-21,2.2916133941452878E-43,7.981337730071863E-37,0.0015988997727223097,3.7136877557470824E-23,6.888890266593675E-12,1.0409954591920172E-5,0.01892443494776332,2.3371895347795616E-15,0.0017263600130914627,0.007723048184020964,0.008477349805367648,0.005294761200590505,6.580616588046865E-11,3.8060766322399947E-13,0.0480703809123317,0.08883257345780435,3.194857971841393E-41,0.0015758481349416253,4.480119769811733E-32,2.4566427453394785E-27,1.2258004328365477E-29,1.2786590349280393E-17,1.984607743655548E-30,3.96833494669204E-69,3.1822378407292424E-64,2.2736483272851437E-7,1.1675099326693221E-6,1.3589566288541736E-43,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-003.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0324375658605536E-234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001598083292475973,0.0,0.0,0.0,0.0,0.0,9.993689775604321E-228,0.0,0.0,0.0,0.0,8.914113787960818E-193,0.0,0.0,0.0,0.0,0.0,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-004.txt,0.0,0.0,0.0,0.0,0.0,0.0,2.620338446785307E-227,0.0,1.8758552685965026E-48,0.0,0.0,0.0,0.0,0.0,1.834050112273346E-58,0.0,0.0,0.0,0.0,4.821473243391341E-72,0.0,0.0,0.0,0.0,0.0,2.29553294768899E-162,0.0,0.0,0.0,0.0,3.0278294634184984E-48,9.821264911715275E-95,0.0,1.991587092962856E-189,5.8093486030892175E-298,0.0,0.0,0.006210396437517009,5.431110607401383E-80,0.0,9.549577866172928E-22,7.043797223276954E-82,1.0433287700233948E-82,8.130966135666955E-103,0.0,0.0,4.453735730753436E-152,0.0,0.0,7.086622248685191E-82,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-005.txt,0.0,0.0,0.0,0.002195737793563477,0.0,0.0,0.0,0.0,1.298597286060212E-33,0.0,0.0,0.0,0.0,0.0,1.9888903229522805E-39,0.0,7.128242215318614E-101,2.1839604321545118E-228,0.0,6.891283383807777E-121,0.0,0.0,2.9297908364811185E-154,0.0,0.0,3.705723795182911E-154,0.0,0.0,0.0,0.0,9.566367503241414E-5,5.538217822714023E-9,6.191404898403011E-152,0.0,0.0,1.0073186973667557E-141,0.0,0.0024980042626179255,3.506313973842904E-78,2.3274277664674384E-270,5.343924512700172E-4,3.547299631638198E-61,1.8786769023357736E-36,0.0,0.0,1.9122857880471103E-28,3.903103092203941E-60,0.0,0.0,5.329129339312544E-63,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-006.txt,1.194528205767252E-208,0.0,3.104184506364186E-127,4.8409783399547264E-64,9.55264730057219E-146,9.94923192257076E-4,0.0,7.227393047248452E-113,3.0952748222171603E-204,0.0,1.1455096189999029E-115,6.8614476033898545E-77,0.0,4.430655094862872E-278,0.0,2.001363508123539E-135,6.82065658094312E-93,0.0,0.0,1.977204607725419E-31,2.227034616546015E-120,5.347118109122258E-183,0.0,1.481029156305378E-40,1.31243300948902E-85,0.0,4.907684892928022E-4,1.0384706854429324E-217,1.678542827605981E-58,0.0,1.5370830761634444E-33,0.0018320415939702148,0.0,6.779337554074904E-127,2.3278593167380077E-159,6.669431432069463E-169,3.30510923767468E-187,1.4040607089801862E-93,1.978539062904438E-96,1.5851666801870962E-123,2.5335610936383688E-85,0.0,6.577028496467894E-82,1.2547946771795768E-75,2.3071788471626257E-121,0.0,1.1204483701912208E-60,1.6355813381367927E-78,0.0,4.0361006203272925E-157,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-007.txt,1.5362823197441388E-31,3.088552984393995E-73,2.462122859636353E-65,5.469142741755872E-224,6.639163217456449E-231,4.953174589427E-99,3.754932106505059E-95,4.3867294664005923E-4,1.930127903796648E-67,1.3620838083247966E-205,3.623385521659517E-58,1.6117872889760406E-18,0.0015551319115824868,2.209412738290121E-37,2.6852041246403534E-32,1.1520229112608628E-33,1.8711724186222187E-25,4.344082539895102E-48,3.110356801350421E-73,3.0305427911292496E-16,1.9294177193293977E-64,4.151706610563833E-43,6.299247220775876E-59,9.095526139803173E-4,1.79624629439951E-88,5.814813727993126E-155,5.350706976822617E-46,8.749798640131241E-44,2.8589339103279383E-8,3.9451275717991767E-57,7.903256038387112E-20,4.301660780728239E-28,9.186171641760431E-86,1.029887099199005E-92,9.848427190441142E-49,4.363573850514259E-38,5.014607228518798E-80,7.308200369385246E-38,7.235289223478148E-43,1.6570291984244357E-55,1.3934726905317117E-75,1.0206274772861147E-73,2.051640641496822E-38,2.5234180857157515E-12,3.1070948396046205E-37,0.0,4.934207400447126E-4,6.929254353524584E-23,1.1554555253495875E-72,1.6991049512362336E-39,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-008.txt,0.0,4.648339612363188E-4,6.305948274388197E-89,0.003805906794946158,4.663966417237558E-4,0.0,5.318290676319404E-88,2.4668954668126616E-54,2.437259665550571E-67,0.0,7.678369609025949E-90,0.0,0.0,7.539418648830667E-105,1.115895250977094E-73,4.948422138543383E-212,4.678452006155022E-43,3.8022298900268285E-184,1.6910527460298751E-124,4.135670463721335E-132,7.312712445818115E-103,1.2192410703770439E-183,2.5046868171685729E-116,8.219775E-318,1.6512410822474988E-79,2.5696702973873215E-142,1.1329889830485679E-56,3.281548586931665E-108,1.9493730159640692E-92,1.9970652921884273E-51,0.0,7.230316960057993E-23,5.993137329389786E-51,0.0,9.97563338261994E-57,1.735431385066571E-134,2.2336173091878947E-60,0.0035513593836216982,1.387844398143568E-32,1.6053956512127307E-86,6.115457896100102E-4,2.9622060166140335E-4,7.07823693812897E-108,0.0,1.6893149995871367E-134,8.06462807684E-4,5.079630554573906E-99,0.0,0.0,6.852945825958825E-97,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-009.txt,0.0,5.09694495752454E-70,0.0013697554317297794,3.105337382316413E-271,5.856615480071436E-10,3.3616172604706653E-121,3.082742495595331E-112,3.7925729046929854E-13,4.3664615320987426E-4,1.0174433511812793E-70,7.58995642541879E-167,0.0,0.0,2.2273029985289294E-177,7.110568737838211E-26,4.0497947056199007E-112,1.3205501626502756E-62,0.0,1.158733186702178E-113,1.5154644023924472E-89,6.740519014247445E-28,7.355744727893002E-80,2.1612840876880526E-88,3.646362977924224E-133,0.0,0.0,2.6355734815238235E-19,3.259214274961913E-63,0.0014088863449182158,8.197214524950723E-29,2.1783453082013694E-82,1.1310650759048958E-96,2.3200326283721835E-138,3.3192413733670144E-166,1.6559708648085248E-121,2.783463950432022E-79,4.2875168725104394E-4,0.0026647009209627356,1.0429176191474439E-104,4.924827696220423E-40,2.6967721039158205E-119,8.812058952646894E-187,6.8837882902668946E-133,7.193713295714807E-98,2.1239817348140094E-37,0.0,3.918460224613056E-69,0.0,1.9342016352582702E-59,2.5274854766444364E-94,
01ª Reunião Extraordinária CoC-CCS 16-02-08.doc.txt_seg-010.txt,0.0,6.79663933679523E-111,2.5869829976683947E-57,2.017536878815671E-68,8.269580849286067E-37,4.8970434458435454E-166,1.0419916120289568E-62,0.0,2.2739427489043974E-176,3.875885947099722E-32,1.1606748680282632E-38,0.0,0.0,3.699150890808054E-94,0.0,2.556655252431671E-47,0.0,2.8271879943172476E-4,1.2498197449077283E-9,0.0,9.700986827670172E-32,7.948773165717777E-58,6.44298105029431E-75,0.0,0.0,9.876772965772295E-4,1.4241815412891652E-105,5.261993351443988E-85,7.226415653294106E-26,3.7888392553206486E-41,1.7067592703031308E-79,0.0,0.0,0.0,4.023784559694786E-42,9.050617163839712E-4,4.0048487218898333E-22,5.389912271115272E-4,0.0,0.0024781252850777195,0.0,0.0,9.939807164677984E-193,0.0,9.271684394554145E-111,0.0,0.0,0.0,4.408312466155286E-50,0.0,
